dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
CASMI2022,37,37,,CC12CCOC1C1C(=O)CC3C(C)(C(=O)O)CCCC3(C)C1CC2,CASMI_MOL_1196826,C20H30O4,,335.220961257905,P,[M+H]+,2001,1.0,CC12CCOC1C1C(=O)CC3C(C)(C(=O)O)CCCC3(C)C1CC2,CASMI_MOL_1196826,0.8481607006920825,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC12CCOC1C1C(=O)CC3C(C)(C(=O)O)CCCC3(C)C1CC2,CASMI_MOL_1196826,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,38,38,,CC(C)=CCCC(=CC=CC(C)CC(=O)O)C(=O)O,CASMI_MOL_1196827,C15H22O4,,267.158658505007,P,[M+H]+,2001,1.0,CC(C)=CCCC(=CC=CC(C)CC(=O)O)C(=O)O,CASMI_MOL_1196827,0.8565683844855181,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)=CCCC(=CC=CC(C)CC(=O)O)C(=O)O,CASMI_MOL_1196827,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,39,39,,Cn1ccccc1=O,CASMI_MOL_1196829,C6H7NO,,110.059909596967,P,[M+H]+,859,1.0,Cn1ccccc1=O,CASMI_MOL_1196829,0.8480503219468394,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Cn1ccccc1=O,CASMI_MOL_1196829,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,4,4,,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,CASMI_MOL_1196791,C25H25N7O3,,472.208379934413,P,[M+H]+,2001,27.0,Nc1cc(OCC2OC(n3ccc4c(N)ncnc43)C(F)C2O)ccc1C(=O)N1CCNCC1,CASMI_MOL_18426,0.8313444975372933,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,27.0,Nc1cc(OCC2OC(n3ccc4c(N)ncnc43)C(F)C2O)ccc1C(=O)N1CCNCC1,CASMI_MOL_18426,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1111111111111111,False,,False,0.0,False,,missed_top10
CASMI2022,40,40,,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CASMI_MOL_1196830,C22H28N6O3S,,457.20099752921,P,[M+H]+,2001,660.0,CC(O)C(NC(=O)C1(C(=O)NC(CC(N)=O)c2nc(C(N)CO)no2)CCCC1)C(=O)O,CASMI_MOL_219245,0.7941121728183607,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,CC(O)C(NC(=O)C1(C(=O)NC(CC(N)=O)c2nc(C(N)CO)no2)CCCC1)C(=O)O,CASMI_MOL_219245,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.15,False,,False,,False,,missed_top10
CASMI2022,41,41,,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,CASMI_MOL_1196831,C28H29N5OS,,484.216078579256,P,[M+H]+,2001,453.0,Cc1noc(Cn2cc(C(Cc3cn(Cc4ncno4)nn3)N(C(=O)O)C3CCCCC3)nn2)n1,CASMI_MOL_228815,0.8494808964573135,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,Cc1noc(Cn2cc(C(Cc3cn(Cc4ncno4)nn3)N(C(=O)O)C3CCCCC3)nn2)n1,CASMI_MOL_228815,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11818181818181818,False,,False,,False,,missed_top10
CASMI2022,42,42,,CCC1CC2CC3(C(=O)OC)c4[nH]c5ccccc5c4CCN(C2CC(C)=O)C13,CASMI_MOL_1196832,C24H30N2O3,,395.232386610341,P,[M+H]+,2001,1.0,CCC1CC2CC3(C(=O)OC)c4[nH]c5ccccc5c4CCN(C2CC(C)=O)C13,CASMI_MOL_1196832,0.8538953703468595,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC1CC2CC3(C(=O)OC)c4[nH]c5ccccc5c4CCN(C2CC(C)=O)C13,CASMI_MOL_1196832,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,43,43,,CC(C)=CCCC(=CCCC(C)=CCc1oc(O)cc1C)C(=O)O,CASMI_MOL_1196833,C20H28O4,,333.205381675245,P,[M+H]+,2001,1.0,CC(C)=CCCC(=CCCC(C)=CCc1oc(O)cc1C)C(=O)O,CASMI_MOL_1196833,0.8495775365619969,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)=CCCC(=CCCC(C)=CCc1oc(O)cc1C)C(=O)O,CASMI_MOL_1196833,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,44,44,,COc1cc(C(O)C(C)Oc2ccc(C3OC(c4ccc(OC(C)C(O)c5ccc(OC)c(OC)c5)c(OC)c4)C(C)C3C)cc2OC)ccc1O,CASMI_MOL_1196835,C41H50O11,,741.32297090863,P,[M+Na]+,1509,953.0,CC(C)CC(NC(=O)C(Cc1ccc(F)cc1)NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)O)C(=O)NC(C(=O)O)C(C)O,CASMI_MOL_251936,0.19999901986098476,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11702127659574468,False,,False,,False,,missed_top10
CASMI2022,45,45,,CC(O)CC(C)C(O)CCCCCCCCCCC(=O)O,CASMI_MOL_1196836,C17H34O4,,325.234513056476,P,[M+Na]+,2001,1.0,CC(O)CC(C)C(O)CCCCCCCCCCC(=O)O,CASMI_MOL_1196836,0.8692101453149493,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(O)CC(C)C(O)CCCCCCCCCCC(=O)O,CASMI_MOL_1196836,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,46,46,,Nc1cccc2cnccc12,CASMI_MOL_1196837,C9H8N2,,145.075823480782,P,[M+H]+,960,1.0,Nc1cccc2cnccc12,CASMI_MOL_1196837,0.8677295964984875,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Nc1cccc2cnccc12,CASMI_MOL_1196837,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,47,47,,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,CASMI_MOL_1196838,C29H43NO4S,,524.280733835452,P,[M+Na]+,1798,478.0,C=C1CC(OC)(C(O)C(=O)NC(OC)C2CC(=O)C(C)(C)C(CC(COC)OC)O2)OC(C)C1C,CASMI_MOL_255245,0.8256100714986032,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,478.0,C=C1CC(OC)(C(O)C(=O)NC(OC)C2CC(=O)C(C)(C)C(CC(COC)OC)O2)OC(C)C1C,CASMI_MOL_255245,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09375,False,,False,0.0,False,,missed_top10
CASMI2022,48,48,,C=C(C(=O)O)C1(O)CC2(C)C(=CC1=O)C=CC(OC(=O)C=CC(C)=CC(C)CC)C2C,CASMI_MOL_1196839,C25H32O6,,429.226698960775,P,[M+H]+,2001,1.0,C=C(C(=O)O)C1(O)CC2(C)C(=CC1=O)C=CC(OC(=O)C=CC(C)=CC(C)CC)C2C,CASMI_MOL_1196839,0.84836784197011,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C(C(=O)O)C1(O)CC2(C)C(=CC1=O)C=CC(OC(=O)C=CC(C)=CC(C)CC)C2C,CASMI_MOL_1196839,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,49,49,,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1(C)O,CASMI_MOL_1196840,C36H58O9,,657.396600966236,P,[M+Na]+,729,1.0,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1(C)O,CASMI_MOL_1196840,0.8484172108432964,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1(C)O,CASMI_MOL_1196840,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,5,5,,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CASMI_MOL_1196792,C33H44N4O10,,657.311672306106,P,[M+H]+,1074,345.0,Cc1ncsc1-c1ccc(CNC(=O)C2CCCN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OC2CCC3(CC2)OCCO3)c1,CASMI_MOL_25829,0.2007774771723832,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1171875,False,,False,,False,,missed_top10
CASMI2022,50,50,,NP(N)(=O)Oc1ccccc1,CASMI_MOL_1196841,C6H9N2O2P,,173.047241210938,P,[M+H]+,1506,981.0,Cc1nc(Cl)nc(CO)c1C,CASMI_MOL_266798,0.8435540476075725,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,981.0,Cc1nc(Cl)nc(CO)c1C,CASMI_MOL_266798,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.025,False,,False,0.0,False,,missed_top10
CASMI2022,51,51,,COC(=O)CC(C)(O)CC(=O)OCC1OC(Oc2c(-c3ccc(OC)c(OC)c3)oc3c(OC)c(OC)c(OC)c(OC)c3c2=O)C(O)C(O)C1O,CASMI_MOL_1196842,C34H42O18,,739.243161879911,P,[M+H]+,558,49.0,COCOc1c(C)c(C)cc2c1C1C3C4SCC(N5C(=O)c6ccccc6C5=O)C(=O)OCC(c5c6c(c(C)c(O)c54)OCO6)N3C(C#N)C(C2)N1C,CASMI_MOL_268419,0.20050758141417985,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09722222222222222,False,,False,,False,,missed_top10
CASMI2022,52,52,,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCCC21,CASMI_MOL_1196843,C23H26O11,,501.136066103961,P,[M+Na]+,2001,1.0,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCCC21,CASMI_MOL_1196843,0.8475601125755758,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCCC21,CASMI_MOL_1196843,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,53,53,,C=CCNCC=C,CASMI_MOL_1196844,C6H11N,,98.096313476563,P,[M+H]+,1206,1.0,C=CCNCC=C,CASMI_MOL_1196844,0.8566664352376845,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=CCNCC=C,CASMI_MOL_1196844,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,54,54,,O=C1Nc2ccccc2C1=Cc1c[nH]cn1,CASMI_MOL_1196845,C12H9N3O,,212.081565615679,P,[M+H]+,2001,1.0,O=C1Nc2ccccc2C1=Cc1c[nH]cn1,CASMI_MOL_1196845,0.893198271804753,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,O=C1Nc2ccccc2C1=Cc1c[nH]cn1,CASMI_MOL_1196845,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,55,55,,CC=C(C)C(=O)OC1CC(C)C2(C)C=C3C(C)C(=O)OC3(O)CC2C1,CASMI_MOL_1196846,C20H28O5,,349.200553291463,P,[M+H]+,2001,1.0,CC=C(C)C(=O)OC1CC(C)C2(C)C=C3C(C)C(=O)OC3(O)CC2C1,CASMI_MOL_1196846,0.8482113180156711,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC=C(C)C(=O)OC1CC(C)C2(C)C=C3C(C)C(=O)OC3(O)CC2C1,CASMI_MOL_1196846,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,56,56,,CC1=C(C(=O)O)CC2(C)CCC3C(O)(CO)CCC132,CASMI_MOL_1196828,C15H22O4,,267.158989552775,P,[M+H]+,2001,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(O)(CO)CCC132,CASMI_MOL_1196828,0.8523986317587714,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(O)(CO)CCC132,CASMI_MOL_1196828,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,57,57,,CC(C)CCCCCCC(O)CC(=O)NC(CC(=O)O)C(N)=O,CASMI_MOL_1196848,C16H30N2O5,,353.204153669958,P,[M+Na]+,2001,1.0,CC(C)CCCCCCC(O)CC(=O)NC(CC(=O)O)C(N)=O,CASMI_MOL_1196848,0.8694021455165862,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)CCCCCCC(O)CC(=O)NC(CC(=O)O)C(N)=O,CASMI_MOL_1196848,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,58,58,,CC1CC(C)C(=O)C1=O,CASMI_MOL_1196849,C7H10O2,,127.075180638479,P,[M+H]+,2001,1.0,CC1CC(C)C(=O)C1=O,CASMI_MOL_1196849,0.8967468973315127,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CC(C)C(=O)C1=O,CASMI_MOL_1196849,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,59,59,,CCCCCCCCCCCCCC(N)=O,CASMI_MOL_1196850,C14H29NO,,228.231926090935,P,[M+H]+,2001,1.0,CCCCCCCCCCCCCC(N)=O,CASMI_MOL_1196850,0.848137222877307,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCCCCCCCCCCCC(N)=O,CASMI_MOL_1196850,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,6,6,,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1(C)O,CASMI_MOL_1196793,C30H46O7,,519.33115928565,P,[M+H]+,1524,1.0,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1(C)O,CASMI_MOL_1196793,0.8488608477031989,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1(C)O,CASMI_MOL_1196793,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,60,60,,CC(=CC(=O)O)CCC1(C)C(C)CCC2(C)C(C)=C(C=O)CC21,CASMI_MOL_1196851,C20H30O3,,319.226352058803,P,[M+H]+,2001,1.0,CC(=CC(=O)O)CCC1(C)C(C)CCC2(C)C(C)=C(C=O)CC21,CASMI_MOL_1196851,0.847618867061982,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=CC(=O)O)CCC1(C)C(C)CCC2(C)C(C)=C(C=O)CC21,CASMI_MOL_1196851,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,61,61,,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(OC)c(C(=O)O)c3CCCCC)c2c(=O)o1,CASMI_MOL_1196853,C27H32O8,,485.216505310484,P,[M+H]+,2001,1.0,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(OC)c(C(=O)O)c3CCCCC)c2c(=O)o1,CASMI_MOL_1196853,0.8524015789218881,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(OC)c(C(=O)O)c3CCCCC)c2c(=O)o1,CASMI_MOL_1196853,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,62,62,,COc1cc(C2OCC(C(O)c3ccc(OC4OC(CO)C(O)C(O)C4O)c(OC)c3)C2COC(C)=O)ccc1O,CASMI_MOL_1196854,C28H36O13,,603.204086075698,P,[M+Na]+,2001,1.0,COc1cc(C2OCC(C(O)c3ccc(OC4OC(CO)C(O)C(O)C4O)c(OC)c3)C2COC(C)=O)ccc1O,CASMI_MOL_1196854,0.8479990307729541,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(C2OCC(C(O)c3ccc(OC4OC(CO)C(O)C(O)C4O)c(OC)c3)C2COC(C)=O)ccc1O,CASMI_MOL_1196854,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,63,63,,Nc1ccn(C2OC(CO)C(O)C2F)c(=O)n1,CASMI_MOL_1196855,C9H12FN3O4,,268.070158812618,P,[M+Na]+,2001,1.0,Nc1ccn(C2OC(CO)C(O)C2F)c(=O)n1,CASMI_MOL_1196855,0.9261250841646426,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Nc1ccn(C2OC(CO)C(O)C2F)c(=O)n1,CASMI_MOL_1196855,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,64,64,,CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C1O,CASMI_MOL_1196856,C34H40O16,,705.237865088362,P,[M+H]+,817,1.0,CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C1O,CASMI_MOL_1196856,0.8469656852238016,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C1O,CASMI_MOL_1196856,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,65,65,,C=C1CCC2C(=CC(C(=O)O)CCC1=O)C2(C)C,CASMI_MOL_1196857,C15H20O3,,249.148315429688,P,[M+H]+,2001,1.0,C=C1CCC2C(=CC(C(=O)O)CCC1=O)C2(C)C,CASMI_MOL_1196857,0.6932993682909163,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C1CCC2C(=CC(C(=O)O)CCC1=O)C2(C)C,CASMI_MOL_1196857,0.7257253594324259,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,66,66,,COc1cc(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,CASMI_MOL_1196858,C24H26O14,,561.120702014163,P,[M+Na]+,2001,1.0,COc1cc(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,CASMI_MOL_1196858,0.8473734020185135,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,CASMI_MOL_1196858,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,67,67,,CCC(C)C1NC(=O)C(O)(C2=Cc3c(oc(C)c(C)c3=O)C(C)(CC)C2=O)C1=O,CASMI_MOL_1196859,C22H27NO6,,424.172282644071,P,[M+Na]+,2001,3.0,CC(C)(C)OC(=O)COCCOCCn1cc(C(CC(=N)Cl)C(=N)N)cn1,CASMI_MOL_348694,0.8627537410296073,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,3.0,CC(C)(C)OC(=O)COCCOCCn1cc(C(CC(=N)Cl)C(=N)N)cn1,CASMI_MOL_348694,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.07142857142857142,False,,False,0.0,False,,not_top1_but_top5
CASMI2022,68,68,,NCC1CCCCC1,CASMI_MOL_1196860,C7H15N,,114.127519082222,P,[M+H]+,1511,1.0,NCC1CCCCC1,CASMI_MOL_1196860,0.9014748632899275,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,NCC1CCCCC1,CASMI_MOL_1196860,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,69,69,,O=C(O)CCCCCCCCCCN1C(=O)C=CC1=O,CASMI_MOL_1196861,C15H23NO4,,282.169477178943,P,[M+H]+,2001,1.0,O=C(O)CCCCCCCCCCN1C(=O)C=CC1=O,CASMI_MOL_1196861,0.8472971220603221,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,O=C(O)CCCCCCCCCCN1C(=O)C=CC1=O,CASMI_MOL_1196861,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,7,7,,CCC1(C)C(=O)C=Cc2c1oc(C)c(C)c2=O,CASMI_MOL_1196794,C14H16O3,,233.116974574285,P,[M+H]+,2001,1.0,CCC1(C)C(=O)C=Cc2c1oc(C)c(C)c2=O,CASMI_MOL_1196794,0.9068979913545419,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC1(C)C(=O)C=Cc2c1oc(C)c(C)c2=O,CASMI_MOL_1196794,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,70,70,,CC(C)c1cc2c(cc1O)C1(C(=O)O)CCCC(C)(C)C1CC2=O,CASMI_MOL_1196862,C20H26O4,,331.189924191026,P,[M+H]+,2001,1.0,CC(C)c1cc2c(cc1O)C1(C(=O)O)CCCC(C)(C)C1CC2=O,CASMI_MOL_1196862,0.8489191082603312,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)c1cc2c(cc1O)C1(C(=O)O)CCCC(C)(C)C1CC2=O,CASMI_MOL_1196862,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,71,71,,CC1CC(=O)C(C(C)C)CC1=O,CASMI_MOL_1196863,C10H16O2,,169.12214356171,P,[M+H]+,2001,1.0,CC1CC(=O)C(C(C)C)CC1=O,CASMI_MOL_1196863,0.8737434726341253,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CC(=O)C(C(C)C)CC1=O,CASMI_MOL_1196863,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,72,72,,CC1=C(C)C2C(Cc3c[nH]c4ccccc34)NC(=O)C23C(=O)C2OC2C(O)CC(C)CC=CC3C1O,CASMI_MOL_1196864,C29H34N2O5,,513.235635179633,P,[M+Na]+,2001,1.0,CC1=C(C)C2C(Cc3c[nH]c4ccccc34)NC(=O)C23C(=O)C2OC2C(O)CC(C)CC=CC3C1O,CASMI_MOL_1196864,0.8593922477555984,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=C(C)C2C(Cc3c[nH]c4ccccc34)NC(=O)C23C(=O)C2OC2C(O)CC(C)CC=CC3C1O,CASMI_MOL_1196864,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,73,73,,CC(C)(O)C1CCC2(C)C(O)CCC(C)(O)C2C1,CASMI_MOL_1196865,C15H28O3,,279.19292316249,P,[M+Na]+,2001,1.0,CC(C)(O)C1CCC2(C)C(O)CCC(C)(O)C2C1,CASMI_MOL_1196865,0.8525618379766314,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)(O)C1CCC2(C)C(O)CCC(C)(O)C2C1,CASMI_MOL_1196865,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
